	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	autism_subtype_broad	n_genes	is_autism	Degree_Centrality	Betweenness_Centrality	Degree
199	C0032285	Pneumonia	disease	C08	Disease or Syndrome	Not Autism	52	False	0.03131362094037809	0.0006337733011330005	323
200	C0032300	Lobar Pneumonia	disease	C08	Disease or Syndrome	Not Autism	52	False	0.03131362094037809	0.0006337733011330005	323
201	C0235874	Disease Exacerbation	phenotype	C23	Finding	Not Autism	142	False	0.01279689772176442	0.00022133682304322194	132
202	C0887898	Experimental Lung Inflammation	disease	C08	Experimental Model of Disease	Not Autism	52	False	0.031119728550654386	0.0006195673358205343	321
203	C1527304	Allergic Reaction	phenotype	C20	Pathologic Function	Not Autism	63	False	0.030441105186621426	0.0008633982800481776	314
204	C3714636	Pneumonitis	disease	C08	Disease or Syndrome	Not Autism	52	False	0.031119728550654386	0.0006195673358205343	321
205	C0008924	Cleft upper lip	disease	C07;C16	Congenital Abnormality	Not Autism	28	False	0.01037324285021813	0.0026826512031233943	107
206	C0035334	Retinitis Pigmentosa	disease	C11;C16	Disease or Syndrome	Not Autism	96	False	0.0034900630150266603	0.007306465746454519	36
207	C0242383	Age related macular degeneration	disease	C11	Disease or Syndrome	Not Autism	19	False	0.0025206010664081437	0.0032887830239685866	26
208	C0271093	Stargardt's disease	phenotype	C11	Disease or Syndrome	Not Autism	5	False	0.0019389238972370335	0.00040301029757801543	20
209	C1855465	STARGARDT DISEASE 1 (disorder)	disease	C11	Disease or Syndrome	Not Autism	5	False	0.0019389238972370335	0.00040301029757801543	20
210	C1858080	Retinal Dystrophy, Early Onset Severe	disease	C11;C16	Disease or Syndrome	Not Autism	6	False	0.002714493456131847	0.0015046661635639601	28
211	C1858806	CONE-ROD DYSTROPHY 3 (disorder)	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
212	C1866422	RETINITIS PIGMENTOSA 19	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
213	C3495438	Macular Degeneration, Age-Related, 2	disease	C11	Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
214	C4282180	Juvenile macular degeneration	disease	C11	Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	2.0398040568212157e-05	8
215	C0001418	Adenocarcinoma	group	C04	Neoplastic Process	Not Autism	114	False	0.04323800290838584	0.0013726034002968213	446
216	C0005941	Bone Diseases, Developmental	group	C05	Disease or Syndrome	Not Autism	27	False	0.0012603005332040718	0.0001272061802994638	13
217	C0006413	Burkitt Lymphoma	disease	C02;C04;C15;C20	Neoplastic Process	Not Autism	36	False	0.007464857004362579	0.00046413011460184704	77
218	C0014859	Esophageal Neoplasms	group	C04;C06	Neoplastic Process	Not Autism	74	False	0.02433349491032477	0.0005733472983417832	251
219	C0015544	Failure to Thrive	disease	C23	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
220	C0018798	Congenital Heart Defects	group	C14;C16	Congenital Abnormality	Not Autism	38	False	0.0066892874454677655	0.0018978714441800933	69
221	C0023473	Myeloid Leukemia, Chronic	disease	C04;C15	Neoplastic Process	Not Autism	28	False	0.006980126030053321	0.00028388854185004036	72
222	C0025202	melanoma	disease	C04	Neoplastic Process	Not Autism	238	False	0.03082888996606883	0.0048538789562088385	318
223	C0027659	Neoplasms, Experimental	group	C04	Experimental Model of Disease; Neoplastic Process	Not Autism	60	False	0.019970916141541444	0.000507352607767205	206
224	C0032927	Precancerous Conditions	group	C04	Neoplastic Process	Not Autism	107	False	0.015123606398448862	8.103567106550548e-05	156
225	C0151491	Congenital musculoskeletal anomalies	group	C05;C16	Congenital Abnormality	Not Autism	6	False	0.0014541929229277752	0.0005177387088480139	15
226	C0205641	Adenocarcinoma, Basal Cell	disease	C04	Neoplastic Process	Not Autism	114	False	0.04323800290838584	0.0013726034002968213	446
227	C0205642	Adenocarcinoma, Oxyphilic	disease	C04	Neoplastic Process	Not Autism	114	False	0.04323800290838584	0.0013726034002968213	446
228	C0205643	Carcinoma, Cribriform	disease	C04	Neoplastic Process	Not Autism	114	False	0.04323800290838584	0.0013726034002968213	446
229	C0205644	Carcinoma, Granular Cell	disease	C04	Neoplastic Process	Not Autism	114	False	0.04323800290838584	0.0013726034002968213	446
230	C0205645	Adenocarcinoma, Tubular	disease	C04	Neoplastic Process	Not Autism	114	False	0.04323800290838584	0.0013726034002968213	446
231	C0282313	Condition, Preneoplastic	phenotype	C04	Neoplastic Process	Not Autism	107	False	0.015317498788172564	8.807830587563152e-05	158
232	C0345958	Large cell carcinoma of lung	disease		Neoplastic Process	Not Autism	32	False	0.0008725157537566651	1.5637298581518208e-06	9
233	C0546837	Malignant neoplasm of esophagus	disease	C04;C06	Neoplastic Process	Not Autism	74	False	0.024042656325739216	0.0005602088921629903	248
234	C0596263	Carcinogenesis	phenotype	C04;C23	Neoplastic Process	Not Autism	12	False	0.008822103732428503	2.7948566909981267e-05	91
235	C1292769	Precursor B-cell lymphoblastic leukemia	disease		Neoplastic Process	Not Autism	21	False	0.004265632573921474	0.000122059677424481	44
236	C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	disease	C04;C15;C20	Neoplastic Process	Not Autism	52	False	0.0037809015996122155	0.00019672327424837343	39
237	C4539857	CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
238	C0018800	Cardiomegaly	phenotype	C14;C23	Finding	Not Autism	73	False	0.02840523509452254	0.0020531581409382457	293
239	C0020538	Hypertensive disease	group	C14	Disease or Syndrome	Not Autism	190	False	0.06049442559379545	0.010190455734831875	624
240	C1383860	Cardiac Hypertrophy	phenotype	C14;C23	Pathologic Function	Not Autism	73	False	0.028308288899660687	0.00203957127200584	292
241	C0010474	Curling Ulcer	disease	C06	Disease or Syndrome	Not Autism	6	False	0.008240426563257392	0.0006420846774584383	85
242	C0013295	Duodenal Ulcer	disease	C06	Disease or Syndrome	Not Autism	6	False	0.008240426563257392	0.0006420846774584383	85
243	C0030297	Pancreatic Neoplasm	disease	C04;C06;C19	Neoplastic Process	Not Autism	94	False	0.03926320891904993	0.0023695267101451535	405
244	C0038454	Cerebrovascular accident	group	C10;C14	Disease or Syndrome	Not Autism	55	False	0.0347067377605429	0.0020182944818712824	358
245	C0085762	Alcohol abuse	disease	C25;F03	Mental or Behavioral Dysfunction	Not Autism	68	False	0.022491517207949587	0.0011046858340174027	232
246	C0346647	Malignant neoplasm of pancreas	disease	C04;C06;C19	Neoplastic Process	Not Autism	95	False	0.03916626272418808	0.002345039384106273	404
247	C0525045	Mood Disorders	group	F03	Mental or Behavioral Dysfunction	Not Autism	185	False	0.032767813863305864	0.0009623286540670908	338
248	C0677886	Epithelial ovarian cancer	disease	C04;C13;C19	Neoplastic Process	Not Autism	18	False	0.007367910809500727	3.0470584362060382e-06	76
249	C0751956	Acute Cerebrovascular Accidents	disease	C10;C14	Disease or Syndrome	Not Autism	55	False	0.0347067377605429	0.0020182944818712824	358
250	C0018801	Heart failure	disease	C14	Disease or Syndrome	Not Autism	98	False	0.05506543868153175	0.0034123314993225987	568
251	C0018802	Congestive heart failure	disease	C14	Disease or Syndrome	Not Autism	98	False	0.05506543868153175	0.0034123314993225987	568
252	C0023212	Left-Sided Heart Failure	disease	C14	Disease or Syndrome	Not Autism	98	False	0.05506543868153175	0.0034123314993225987	568
253	C0235527	Heart Failure, Right-Sided	disease	C14	Disease or Syndrome	Not Autism	98	False	0.05506543868153175	0.0034123314993225987	568
254	C0268603	Acetyl-CoA: carboxylase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
255	C1959583	Myocardial Failure	disease	C14	Disease or Syndrome	Not Autism	98	False	0.05506543868153175	0.0034123314993225987	568
256	C1961112	Heart Decompensation	phenotype	C14	Pathologic Function	Not Autism	98	False	0.05506543868153175	0.0034123314993225987	568
257	C0021655	Insulin Resistance	phenotype	C18	Pathologic Function	Not Autism	52	False	0.01968007755695589	0.0023946388759320397	203
258	C0028754	Obesity	disease	C18;C23	Disease or Syndrome	Not Autism	176	False	0.03412506059137179	0.0012778796974128692	352
259	C0920563	Insulin Sensitivity	phenotype	C18	Pathologic Function	Not Autism	52	False	0.01968007755695589	0.0023946388759320397	203
260	C1335302	Pancreatic Ductal Adenocarcinoma	disease		Neoplastic Process	Not Autism	11	False	9.694619486185167e-05	0.0	1
261	C0220711	Long chain acyl-CoA dehydrogenase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
262	C0220994	Hyperammonemia	phenotype	C23	Disease or Syndrome	Not Autism	104	False	0.005719825496849249	0.004483714181672495	59
263	C0003886	Arthrogryposis	disease	C05;C16	Disease or Syndrome	Not Autism	257	False	0.014638875424139603	0.01907753290369737	151
264	C0035410	Rhabdomyolysis	phenotype	C05	Pathologic Function	Not Autism	54	False	0.003877847794474067	0.0024827530968654374	40
265	C0043094	Weight Gain	phenotype	C23	Finding	Not Autism	99	False	0.010082404265632575	7.081903003579301e-06	104
266	C0085605	Liver Failure	disease	C06	Disease or Syndrome	Not Autism	4	False	0.004168686379059622	0.0002552219977986201	43
267	C0220710	Medium-chain acyl-coenzyme A dehydrogenase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
268	C0520459	Necrotizing Enterocolitis	disease	C06	Disease or Syndrome	Not Autism	17	False	0.006010664081434804	0.00010469983615669372	62
269	C0005586	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	Not Autism	505	False	0.0403296170625303	0.004728711042471288	416
270	C0342783	Deficiency of butyryl-CoA dehydrogenase	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
271	C1864912	2-Methylbutyryl-CoA Dehydrogenase Deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
272	C0003129	Anoxemia	phenotype	C23	Sign or Symptom	Not Autism	33	False	0.012893843916626273	0.000141204231655016	133
273	C0003130	Anoxia	phenotype	C23	Pathologic Function	Not Autism	33	False	0.012893843916626273	0.000141204231655016	133
274	C0007194	Hypertrophic Cardiomyopathy	disease	C14	Disease or Syndrome	Not Autism	86	False	0.011633543383422202	0.006700763753283789	120
275	C0242184	Hypoxia	phenotype	C23	Pathologic Function	Not Autism	33	False	0.01279689772176442	0.00013944207652433582	132
276	C0700292	Hypoxemia	phenotype	C23	Finding	Not Autism	33	False	0.01279689772176442	0.00013944207652433582	132
277	C3887523	Very long chain acyl-CoA dehydrogenase deficiency	disease	C05;C10;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
278	C0271713	Ketotic hypoglycemia	phenotype		Disease or Syndrome	Not Autism	40	False	0.0014541929229277752	0.001007984606321899	15
279	C1536500	Deficiency of acetyl-CoA acetyltransferase	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
280	C0342735	Cytosolic acetoacetyl-CoA thiolase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
281	C0021368	Inflammation	phenotype	C23	Pathologic Function	Not Autism	124	False	0.056325739214735826	0.004587157374194802	581
282	C0007786	Brain Ischemia	disease	C10;C14	Disease or Syndrome	Not Autism	60	False	0.05322346097915657	0.002209530673307413	549
283	C0085742	Injuries, Acute Brain	group	C10;C26	Injury or Poisoning	Not Autism	69	False	0.03848763936015511	0.0010992880942251922	397
284	C0270611	Brain Injuries	group	C10;C26	Injury or Poisoning	Not Autism	69	False	0.03848763936015511	0.0010992880942251922	397
285	C0272945	Brain Lacerations	disease	C10;C26	Injury or Poisoning	Not Autism	69	False	0.03848763936015511	0.0010992880942251922	397
286	C0452047	Brain Injuries, Focal	group	C10;C26	Injury or Poisoning	Not Autism	69	False	0.03848763936015511	0.0010992880942251922	397
287	C0917798	Cerebral Ischemia	disease	C10;C14	Disease or Syndrome	Not Autism	60	False	0.05322346097915657	0.002209530673307413	549
288	C0002726	Amyloidosis	disease	C18	Disease or Syndrome	Not Autism	6	False	0.007464857004362579	0.002815890554415575	77
289	C0007134	Renal Cell Carcinoma	disease	C04;C12;C13	Neoplastic Process	Not Autism	124	False	0.02074648570043626	0.0005620233936200587	214
290	C0018273	Growth Disorders	group	C23	Pathologic Function	Not Autism	36	False	0.007658749394086282	0.0017926815381781227	79
291	C0023186	Learning Disorders	group	C10;C23;F03	Mental or Behavioral Dysfunction	Not Autism	28	False	0.016480853126514785	0.0002830880279049291	170
292	C0025261	Memory Disorders	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	40	False	0.019970916141541444	0.00032824371970860086	206
293	C0026650	Movement Disorders	group	C10	Disease or Syndrome	Not Autism	23	False	0.014444983034415899	0.0006972567590530304	149
294	C0026850	Muscular Dystrophy	disease	C05;C10;C16	Disease or Syndrome	Not Autism	8	False	0.006010664081434804	0.001971401687468441	62
295	C0027765	nervous system disorder	group	C10	Disease or Syndrome	Not Autism	53	False	0.029859428017450316	0.005985928557854774	308
296	C0032343	Poisoning	group	C25	Injury or Poisoning	Not Autism	16	False	0.006495395055744062	0.00021233003789276035	67
297	C0040822	Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
298	C0040827	Saturnine Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
299	C0086468	Prenatal Injuries	group	C13	Injury or Poisoning	Not Autism	11	False	0.0032961706253029567	2.0678627043147373e-05	34
300	C0149840	Senile Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
301	C0233794	Memory impairment	phenotype	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	40	False	0.019970916141541444	0.00032824371970860086	206
302	C0234370	Persistent Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
303	C0234371	Continuous Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
304	C0234372	Intermittent Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
305	C0234373	Fine Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
306	C0234374	Coarse Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
307	C0234375	Massive Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
308	C0234376	Action Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
309	C0234377	Passive Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
310	C0234378	Static Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
311	C0234379	Resting Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
312	C0234381	Darkness Tremor	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
313	C0235078	Tremor, Perioral	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
314	C0235081	Tremor, Limb	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
315	C0235082	Tremor, Muscle	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
316	C0235083	Nerve Tremors	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
317	C0235843	Tremor, Neonatal	phenotype	C10;C23	Sign or Symptom	Not Autism	9	False	0.01037324285021813	0.00012107902271165433	107
318	C0236733	Amphetamine-Related Disorders	group	C25;F03	Mental or Behavioral Dysfunction	Not Autism	75	False	0.018128938439166263	0.00015947673276868726	187
319	C0236804	Amphetamine Addiction	disease	C25;F03	Mental or Behavioral Dysfunction	Not Autism	75	False	0.018128938439166263	0.00015947673276868726	187
320	C0236807	Amphetamine Abuse	disease	C25;F03	Mental or Behavioral Dysfunction	Not Autism	75	False	0.018128938439166263	0.00015947673276868726	187
321	C0266487	Etat Marbre	disease	C10	Disease or Syndrome	Not Autism	23	False	0.014444983034415899	0.0006972567590530304	149
322	C0279702	Conventional (Clear Cell) Renal Cell Carcinoma	disease	C04;C12;C13	Neoplastic Process	Not Autism	144	False	0.022782355792535142	0.0009109116608068753	235
323	C0353676	Organophosphorus Poisoning	disease	C25	Injury or Poisoning	Not Autism	4	False	0.010470189045079981	0.0008878775324244831	108
324	C0700359	Organophosphate poisoning	disease	C25	Injury or Poisoning	Not Autism	4	False	0.010470189045079981	0.0008878775324244831	108
325	C0751262	Adult Learning Disorders	group	C10;C23;F03	Mental or Behavioral Dysfunction	Not Autism	28	False	0.016480853126514785	0.0002830880279049291	170
326	C0751263	Learning Disturbance	disease	C10;C23;F03	Mental or Behavioral Dysfunction	Not Autism	28	False	0.016480853126514785	0.0002830880279049291	170
327	C0751265	Learning Disabilities	disease	C10;C23;F03	Mental or Behavioral Dysfunction	Not Autism	28	False	0.016480853126514785	0.0002830880279049291	170
328	C0751292	Age-Related Memory Disorders	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	40	False	0.019970916141541444	0.00032824371970860086	206
329	C0751293	Memory Disorder, Semantic	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	40	False	0.019970916141541444	0.00032824371970860086	206
330	C0751294	Memory Disorder, Spatial	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	40	False	0.019970916141541444	0.00032824371970860086	206
331	C0751295	Memory Loss	phenotype	C10;C23;F01	Sign or Symptom	Not Autism	40	False	0.019970916141541444	0.00032824371970860086	206
